LDC2002T01	zh	ZBN19981119_0025	5	nw	sent	证券交易监督委员会是在上个月，批准联和机构延长其债券届满期限至2000年8月17日，同时该集团也是国内首家获准延长债券届满期限的公司。	10	The Securities Exchange Regulatory Commission granted its approval last month that Lien Hoe could defer its bonds till August 17, 2000, which made the Group the first company in the country to be approved for the deferral of bonds.	Lien Hoe obtained the approval from the Securities Exchange Supervision Commission last month to extend the maturity date of its bonds to August 17, 2000.  The group is also the first company in the country to have obtained approval to extend the maturity date of bonds.	Last month, the Securities Trading Commission approved the maturity date extension of Lien Hoe Berhad's bond to August 17, 2000.  This is the first time in Malaysia that a group of companies has successfully obtained a maturity date extension for its bonds.	Last month, Securities Exchange Supervision Committee approved Lien Hoe organization to extend its bond expiry date to August 17 of 2000. Meanwhile, this group is the first one in country got approval of bond expiry date extension.	The Securities Exchange Supervisory Committee allowed Lien Hoe to extend the bond's expiration date to August 17, 2000 last month. The group is the first company to be allowed to extend its bond's expiration date.	The Securities Exchange Supervisory Commission approved last month the extension of the bond maturity date to August 17, 2000, by Lien Hoe Group. The Group is also the first domestic company to receive approval to extend a bond maturity date.	The Stock Exchange Supervision Commision approved the expiry extension last month, making Lien HOe the first company in the country that was permitted to extend their bonds expiry.	It was in last month that the Supervision Committee of the Stock Exchange approved that the validation of Lien Hoe bonds was to be postponed until 17 August 2000, and it's the first corporation in the country whose bonds had been postponed.	It was in last month that the Stock Exchange Supervision Committee approved of Lien Hoe's postponing the expiration date of its bonds to August 17, 2000. Meanwhile, this group was the first company that was allowed to postpone the expiration date of its bonds.	The Security and Stock Exchange Committee approved the Lien Hoe Organization's extending the term of its bond until August 17, 2000, and it thus becomes the first company to obtain an extension on its bond's term in this country.
LDC2002T01	zh	chtb_189	7	nw	sent	对于王码电脑公司无私奉献的决定，与会领导、专家和用户给予了高度评价。	10	The government officials, experts and users present at the news briefing all gave high remarks to the selfishless contribution made by Wangma Computer Company.	The leading officials, experts and users at the conference praised highly this selfless decision for donation made by Wangma Group.	With regard to Wangma Computer Company's decision of an unselfish contribution to the society, the leaders, experts and users in the conference had all given their high appreciations.	The leaders, specialists, and users participated in this conference spoke highly of Wang Ma Computer Company's selfless decision and contribution.	Government leaders, specialists, and users alike have applauded Wangma Computer Company's selfless decision.	Participating leaders, experts, and users at the meeting gave Wangma Computer Company high marks for its decision to make the unselfish donation.	The cadres , specialists and consumers to the conference sang highly of the unselfishness of Wangma Computer Company.	The leaders, experts and customers present highly appraised the disinterested devotion of Wangma Computer Company.	The participating leaders, experts and computer users spoke highly of the selfish decision made by Wangma Computer Company.	At the news release, the leaders of the Government, specialists, and customers highly praise the company for their philanthropic decision.
LDC2002T01	zh	chtb_055	3	nw	sent	对外经济贸易合作部今天提供的数据表明，今年至十一月中国实际利用外资四百六十九点五九亿美元，其中包括外商直接投资四百点零七亿美元。	10	Statistics provided today by the Ministry of Foreign Trade and Economic Cooperation showed that by November this year, the amount of paid-in foreign capital in China reached US$46.95 billion, which includes US$40.07 billion of direct foreign investment.	According to the data provided today by the Ministry of Foreign Trade and Economic Cooperation, as of November this year, China has actually utilized 46.959 billion US dollars of foreign capital, including 40.007 billion US dollars of direct investment from foreign businessmen.	The data revealed today by the Ministry of Foreign Trade and Economic Cooperation indicates that the actual foreign capital utilization in China in the first eleven months this year amounted to US$ 46.959 billion and of which US$ 40.007 billion was direct foreign investment.	The data provided by Ministry of Foreign Economic Trade and Co-operation indicates that the actual foreign investment utilization in China reached 46.959 billion US dollars up to November this year, including foreign direct investment of 40.07 billion US dollars.	Data provided by the Ministry of Foreign Economic and Trade Cooperation show that up to this November China utilized a total of $46.95 billion of foreign investment, including $40.07 billion of direct foreign investment.	Statistics provided today by the Ministry of Foreign Economic Trade and Cooperation clearly show that the amount of foreign capital actually employed in China through November of this year was US$46.959 billion, including US$40.007 billion directly invested by foreign firms.	The just issued statistics by MOFTEC today shows that till November this year, China has absorbed a total foreign investment of 46.959 billion US dollars, in which 40.07 billion is direct investment.	According to the figures from the Ministry of Economic Co-operation and Foreign Trade today, by this December, the actual foreign capital used in China was US$ 46.959 billion among which there was US$ 40.7 billion from the direct investment of the foreign businessmen.	The data provided by the Ministry of Foreign Trade and Economic Cooperation shows that, by November this year, China has in reality utilized foreign funds of $46.959 billion, including direct foreign investments of $40.007 billion.	The statistics provided by the department of foreign trade corporation shows that, the actual utilized foreign capital in China by November of this year has approached 46.959 billion US dollars, of which 40.7 billion US dollars came from direct foreign investment.
LDC2002T01	zh	chtb_023	1	nw	hl	中国闽东南乡镇企业发展继续领先	10	Township Enterprises in Southeastern Fujian Continue to Take the Lead in China	Development of Township Enterprises in Southeast Fujian of China Continues to Take the Lead	Township enterprises in southeast Fujian, China, continue their lead in economic development	Village and Township Enterprises in Southeast Fujian Province of China Keeps A Leading Position in Development.	TVEs in Southwest Fujian Province Continue to Lead Development	Village and Township Enterprises Continue to Lead the Business Development in Southeast Fujian Province in China	Township enterprises in southeast Fujian Province still lead the development	The development of the industry of villages and towns of the southeast of Fujian Province continued to hold a lead.	Development of Village and Township Enterprises in Southeast Fujian Province of China Continuing to Take the Lead	Township business developments in Southeast Fujian province, China, continue their lead
LDC2002T01	zh	chtb_003	4	nw	sent	国务院于一九九二年先后批准了黑河、凭祥、珲春、伊宁、瑞丽等十四个边境城市为对外开放城市，同时还批准这些城市设立十四个边境经济合作区。	10	The State Council successively approved the opening of fourteen border cities to foreigners in 1992, including Heihe, Pingxiang, Hunchun, Yining and Ruili, and permitted them to set up 14 border economic cooperation zones.	In 1992, the State Council successively opened fourteen border cities to foreigners.  These included Heihe, Pingxiang, Huichun, Yining, and Ruili.  Meanwhile,  the State Council also gave its approval to these cities to establish fourteen border zones for economic cooperation.	In 1992, the State Council successively approved fourteen cities along the border to be opened to foreigners, which included Hei He, Pingxiang, Hunchun, Yining and Ruili etc.  At the same time, these cities were also given approvals to set up fourteen border-economic-cooperation zones.	Fourteen border cities like Heihe, Pingxiang, Huichun, Yinin, and Ruili etc were approved successively by the State Council in 1992 as the cities opening to the outside world, setting up of fourteen border economic co-operation zones in these cities were also approved simultaneously.	The State Council in 1992 approved fourteen frontier cities as cities opened to the outside.  These cities included Heihe, Pingxiang, Huichun, Yining, and Ruili. The State Council also approved the establishment of 14 economic cooperation zones in these cities.	The State Council successively approved the opening up of fourteen border cities including Heihe, Pingxiang, Hunchun, Yining, and Ruili in 1992, simultaneously approving the establishment of fourteen economic cooperation border zones by these cities.	In 1992, the State Council successively ratified 14 cities by the border, namely Heihe, Pingxiang, Huichun, Yining, Ruili, etc, as open-up cities, allowing them to set up 14 border economic cooperation zones.	In 1992, the State Council approved 14 cities along the Chinese border such as Heihe, Pingxiang, Hunchun, Yiling, Ruili, etc. as the open cities where 14 Economic Zones were approved to set up at the same time.	In 1992, the State Council of China approved 14 cities, in time sequence Heihe, Pingxiang, Hunchun, Yining, Ruili, etc., to be open cities, meanwhile empowering these cities to set up 14 border economic cooperation zones.	In 1992, the State Council ratified 14 cities along the Chinese board to be the opening up cities one after another: Heihe, Pingxiang, Huichun, Yilin, Luili and etc. At the same time, 14 open board economic corporation zones were also approved to be established.
LDC2002T01	zh	ZBN19981102_0111	7	nw	sent	西方大使馆说，这个数字与他们所估计的相当接近。	10	Western embassies said the number was very close to what they had estimated.	The Western embassies said this figure is very close to what they have estimated.	According to a western embassy, this number is quite close to their estimate.	Western embassies said this figure was very close to what they estimated.	Western embassies said that number was quite close to their own estimates.	Embassies of Western countries said that this number is quite close to what they have estimated.	Western Embassies said this number was very close to their estimation	According to western embassies, the figure was quite close to that they had estimated.	Western embassies said that this number is quite close to their estimation.	The embassies of some western countries said that, this number is very close to what they had estimated,
LDC2002T01	zh	chtb_263	9	nw	sent	首届和第２届亚行次区域经济合作会议曾于１９９２年１０月和１９９３年８月在马尼拉举行。	10	The inaugural and 2nd Asian Development Bank Sub-Regional Economic Cooperation Conference were held in October 1992 and August 1993 in Manila.	The First and Second Conferences on the Economic Cooperation in the Subregion by Bank of Asia were held in Manila respectively in October, 1992 and August, 1993.	The first and second sub-region economic cooperation conferences were held in Manila in October 1992 and August 1993.	The first and second Asian Bank Sub-regional Economic Co-operation Meetings were held in Manila in October of 1992 and August of 1993 respectively.	The first and the second sessions of the Asia Bank sub-regional economic cooperation meeting were held in Manila in October, 1992 and August, 1993.	The first and second Asian Development Bank Third Sub-regional Economic Collaboration Conferences were held in Manila in October 1992 and August 1993 respectively.	The first and second ADB Sub-Regional Economic Cooperation Conference used to be held in Manila in 1992 and 1993.	The first and the second conferences of the Asian Bank on regional economic cooperation took place in Manila in October 1992 and in August 1993.	The 1st and 2nd Asian Bank Subregional Economic Cooperation Convention was ever held in Manila in October 1992 and August 1993.	The first and the second Asian Regional Economic Cooperation Conferences were held in Manila in October 1992 and in August of 1993.
LDC2002T01	zh	ZBN19981123_0102	8	nw	sent	西阿松说：“有人说，以前我们不是被烧了一次吗？当时我们正准备接受他们时，但没过几天，他们又打了起来。”	10	Siazon said, "Some say, haven't we been burnt before? At that time, just as we were ready to accept them, they fought again several days later."	Siazon said: "Someone said, didn't we get burned once before?  We were just preparing for their membership when they started to fight again within a matter of only a few days."	"Someone said that we have been burnt once, aren't we?  At that time, we are prepared to accept them but they started to fight again a few days later", Siazon said.	Siazon said: "Someone says, were we deceived before? When we prepared to accept them but just after several days they began to fight again."	Acison said," someone said, haven't we been deceived once before? At that time we were preparing to accepting them, but they fought again only several days later."	Siason said: "People say, weren't we burnt once? At that time, we were ready to accept them. But a few days later, they fought again."	Mr. Siazon said, "someone used to say, haven't we been burned once before? When we were ready to accept them, it didn't take long before they fought agaion."	Ziazon said: "Someone said that we had been burnt once, hadn't we? When we were going to accept them, a couple of days later they began fighting again "	Si Ason said, "someone once said, weren't we burned last time? We were ready to accept them then, but after several days, they fought with each other again. "	Shiashong said that,"someone once said, haven't we already learned this lesson before? That time we were just about to accept them, and found out that they had already started to fight with each other again only a few days later."
LDC2002T01	zh	chtb_023	8	nw	sent	目前，福建省已涌现出一批科技含量较高、发展后劲较足的乡镇企业或乡镇企业集团。	10	At present, a large number of township enterprises or township enterprise groups have emerged in Fujian Province, with a high content of science and technology, and a stronger momentum for further development.	At present, there have emerged in Fujian Province a number of township enterprises or township enterprises groups with relatively high technology-content products and greater growth potential.	At present, a batch of township enterprises or group of enterprises with higher technology content and better development potential have already emerged in the Fujian province.	Recently, a number of village and township enterprises or enterprise groups with higher science and technology and of sustainable development have been mushroomed in Fujian province.	Presently, a number of TVE firms or group firms with good development potential have emerged in the high-tech sector.	Currently, Fujian Province has already produced a profusion of village and township enterprises and groups of comparatively high scientific caliber and relatively adequate development staying power.	At present, a group of township enterprises with higher technical level and greater potentiality are springing up in Fujian.	Nowadays, there appeared a lot of enterprise groups with high technology and strong stamina.	At present, there emerged in Fujian Province some high-tech-related and sustainable village and township enterprises and enterprise groups.	At present, a lot of township enterprises or township enterprise groups with advanced technical skills and potential developments are springing up.
LDC2002T01	zh	ZBN19981226_0005	1	nw	hl	云南园销售反应好，44单位中逾半卖出	10	Warm Responses to the Sale of Yunnan Gardens with 44 Units Half Sold	Yunnan Gardens Enjoys Brisk Sale, More than Half of 44 Units Sold	Yunnan Garden is selling fast -- over half of the 44 units already sold	Yunnan Gardens Sells Well, Over Half of 44 Units Sold	Yunnan Garden Sells Well, Half of the 44 Units Sold Out	Sales Response to Yunnan Gardens Has Been Good, With Over Half of 44 Units Sold	Yunnan Gardens sold well, more than half of the 44 units sold	Yunnan Gardens was selling well; more than half of the 44 apartments had been sold	Yunnan Gardens Sell Well, Half of the 44 Units Sold	Yunnan Gardens sales response is very good, half of the 44 apartments were sold.
LDC2002T01	zh	ZBN19981130_0038	7	nw	sent	宫泽上星期五表示，他可能在年底之前辞官，但没有说明确实日期。	10	Miyazawa said last Friday that he will resign at the end of the year but he didn't give the exact date.	Miyazawa indicated last Friday that he might resign by the end of the year, yet he did not give a specific date.	On Friday, Miyazawa said that he may resign before the end of the year but he did not say the exact date.	Miyazawa indicated last Friday that he would resign before the end of this year but did not give exact date.	Miyazawa expressed last Friday that he might resign by the end of the year, but he didn't specify a definite date.	Miyazawa stated last Friday that he may resign by the end of the year. However, he did not give an exact date.	Miyazawa said last Friday that he possibly will resign from his position at the end of the year, but he did not give a date.	Last Friday, Kiichi Migazawa expressed that he might resign before the end of the year, but he didn't state the exact date.	Last Friday Miyazawa expressed that he might resign before the end of this year but did not say the exact date.	Kong Zhe expressed last Friday that he might resign before the end of this year, however he didn't say the actual date.
